"rCRA"	"rError"
2183	20
2072	20
2410	20
1820	20
1949	20
2121	20
2093	20
2198	20
2226	20
2239	20
1899	20
1985	20
1886	20
2446	20
2131	20
1983	20
2189	20
1930	20
2099	20
2045	20
2487	20
1890	20
1920	20
2121	20
2082	20
2187	20
1877	20
1795	20
2420	20
2110	20
2431	20
2258	20
2181	20
1883	20
2234	20
2003	20
2176	20
1911	20
1987	20
2413	20
2428	20
1805	20
2079	20
1958	20
1875	20
1773	20
2028	20
2474	20
2427	20
2199	20
2506	20
2455	20
2437	20
1950	20
2131	20
1911	20
2496	20
2474	20
2443	20
1872	20
2451	20
1934	20
2153	20
2437	20
1860	20
2350	20
1868	20
1902	20
1672	20
2216	20
2068	20
2415	20
2231	20
2097	20
2227	20
2488	20
1911	20
2013	20
2003	20
2262	20
