"rCRA"	"rError"
29181	50
28998	50
29745	50
29692	50
28849	50
29480	50
29452	50
29371	50
29494	50
29156	50
29159	50
29210	50
29080	50
29470	50
29530	50
29705	50
29013	50
29834	50
29073	50
29653	50
29199	50
28966	50
29174	50
29826	50
29221	50
29821	50
29488	50
29964	50
29760	50
29179	50
29162	50
29015	50
29282	50
29962	50
29262	50
29075	50
29551	50
29101	50
29204	50
28901	50
29149	50
29359	50
29172	50
29055	50
29274	50
29237	50
29021	50
29397	50
28958	50
29074	50
30090	50
29070	50
29447	50
29375	50
29053	50
29375	50
29065	50
29436	50
28963	50
29262	50
28917	50
29777	50
29141	50
29192	50
29009	50
29355	50
29054	50
29322	50
29360	50
29368	50
29518	50
29587	50
30033	50
29176	50
29035	50
29613	50
29202	50
29626	50
29294	50
29812	50
