"rCRA"	"rError"
30938	20
30835	20
31333	20
31061	20
31517	20
31425	20
31305	20
31407	20
31323	20
30719	20
31486	20
31358	20
30660	20
30950	20
31077	20
30730	20
31169	20
31356	20
30619	20
30926	20
30996	20
31430	20
31134	20
31458	20
31308	20
30743	20
31288	20
31122	20
30823	20
31023	20
31437	20
30429	20
30812	20
31284	20
31526	20
30931	20
30609	20
30543	20
31368	20
30687	20
30817	20
30565	20
31400	20
31679	20
31370	20
31389	20
31191	20
30829	20
30598	20
31454	20
31446	20
31458	20
31547	20
31031	20
30734	20
30989	20
30833	20
31597	20
31339	20
31308	20
31217	20
31442	20
31016	20
31461	20
31200	20
31051	20
31434	20
31485	20
31284	20
31341	20
30486	20
31386	20
31487	20
31575	20
31195	20
31309	20
31488	20
30937	20
31459	20
31097	20
