"rCRA"	"rError"
32339	20
33086	20
33404	20
33288	20
33309	20
33455	20
32822	20
33293	20
33066	20
32358	20
32767	20
32397	20
33281	20
33187	20
32983	20
32973	20
32750	20
33268	20
32931	20
33300	20
33064	20
33287	20
32893	20
33413	20
32599	20
32478	20
32728	20
32976	20
32941	20
33367	20
32576	20
33134	20
33258	20
33346	20
33260	20
32913	20
32471	20
33385	20
32780	20
33209	20
33347	20
32707	20
32990	20
33433	20
33114	20
33411	20
32892	20
32554	20
32599	20
32608	20
32587	20
33296	20
33347	20
32896	20
32741	20
32991	20
32844	20
33293	20
33004	20
33179	20
33347	20
33413	20
32575	20
33317	20
32831	20
32695	20
32734	20
33335	20
33032	20
33022	20
33270	20
33016	20
33052	20
33037	20
33246	20
33005	20
33029	20
32984	20
32969	20
32873	20
