"rCRA"	"rError"
6949	50
6374	50
6700	50
6682	50
6246	50
7076	50
6296	50
7042	50
6459	50
6801	50
6286	50
6567	50
6560	50
6585	50
7012	50
6941	50
6491	50
6450	50
6180	50
6842	50
7013	50
6524	50
6422	50
7180	50
7109	50
6161	50
6942	50
6906	50
7088	50
6901	50
6868	50
6594	50
6596	50
6481	50
6779	50
6993	50
6717	50
6604	50
6197	50
6966	50
6469	50
6221	50
6689	50
6502	50
6444	50
6163	50
6569	50
6504	50
6838	50
6113	50
6688	50
6998	50
7049	50
6386	50
6593	50
7218	50
6827	50
6746	50
6669	50
6201	50
6834	50
6666	50
6972	50
6892	50
6620	50
7159	50
6799	50
6495	50
6354	50
6635	50
6680	50
6185	50
6994	50
6175	50
6538	50
6444	50
6217	50
6965	50
7148	50
6467	50
