"rCRA"	"rError"
26015	50
26798	50
26015	50
26399	50
26470	50
26306	50
26689	50
26010	50
26361	50
26494	50
26232	50
26292	50
26335	50
26227	50
26069	50
26035	50
26329	50
26171	50
26234	50
26397	50
26597	50
26388	50
26312	50
26153	50
26512	50
26132	50
26315	50
26297	50
26683	50
26032	50
26005	50
26047	50
26194	50
26216	50
26343	50
26431	50
26172	50
26167	50
26440	50
26133	50
26233	50
26322	50
26216	50
26138	50
26351	50
26421	50
26116	50
26378	50
26117	50
26084	50
25924	50
26270	50
26730	50
26571	50
26432	50
26196	50
26006	50
26808	50
26419	50
26430	50
26637	50
26310	50
26087	50
25994	50
26598	50
26540	50
26063	50
26256	50
26466	50
26202	50
26637	50
26424	50
25941	50
26106	50
26398	50
26066	50
26311	50
26479	50
26107	50
25965	50
