"rCRA"	"rError"
31486	20
31555	20
31581	20
30816	20
31376	20
30980	20
31050	20
31353	20
31240	20
31259	20
31255	20
31420	20
31245	20
31319	20
30603	20
31346	20
31353	20
31208	20
30930	20
31272	20
31292	20
31435	20
31342	20
31385	20
31664	20
31536	20
30967	20
31370	20
30818	20
31162	20
31244	20
31009	20
31279	20
30881	20
31409	20
30908	20
31395	20
30781	20
31339	20
31257	20
31525	20
31357	20
30536	20
31378	20
31053	20
31405	20
31270	20
31402	20
31180	20
31184	20
31270	20
31480	20
31619	20
31342	20
31338	20
31435	20
31343	20
30660	20
31019	20
31527	20
31065	20
31444	20
31450	20
31545	20
31529	20
31624	20
31424	20
31332	20
31258	20
31517	20
31371	20
31199	20
30853	20
31721	20
30847	20
30813	20
30879	20
31642	20
31152	20
31284	20
