"rCRA"	"rError"
6010	50
5994	50
6237	50
6461	50
6429	50
6778	50
6377	50
6581	50
6271	50
6100	50
6119	50
6406	50
6354	50
6059	50
6608	50
6195	50
6432	50
6189	50
6342	50
6283	50
6038	50
6225	50
6521	50
6187	50
6035	50
6120	50
6152	50
6204	50
6208	50
6206	50
6097	50
6821	50
6764	50
6451	50
6609	50
6611	50
6468	50
6365	50
6520	50
6502	50
6181	50
6192	50
6189	50
6469	50
6123	50
6813	50
6232	50
6511	50
6329	50
6635	50
6417	50
6408	50
6042	50
6418	50
6015	50
6532	50
6099	50
6826	50
6218	50
6180	50
6099	50
6601	50
6709	50
6519	50
6600	50
6200	50
6971	50
6496	50
6900	50
6605	50
6380	50
6079	50
6053	50
6010	50
6676	50
6531	50
6143	50
6451	50
6161	50
6232	50
