"rCRA"	"rError"
10346	50
10140	50
10132	50
9983	50
9966	50
10205	50
10294	50
10412	50
10081	50
9860	50
10278	50
9928	50
10239	50
10245	50
9905	50
9896	50
10060	50
10002	50
10118	50
10009	50
10062	50
9962	50
10139	50
10069	50
9869	50
9904	50
10094	50
10068	50
10148	50
10307	50
10064	50
10166	50
10062	50
9858	50
10015	50
10047	50
10029	50
10250	50
10023	50
10248	50
9933	50
10093	50
10001	50
9998	50
10090	50
10212	50
10145	50
9971	50
9954	50
10121	50
9991	50
10350	50
9983	50
10282	50
9845	50
10001	50
9996	50
10014	50
10066	50
10220	50
10041	50
10120	50
10177	50
10081	50
10020	50
10029	50
10240	50
10180	50
9996	50
10076	50
10096	50
10200	50
10162	50
9908	50
10383	50
9832	50
10079	50
10292	50
10099	50
10130	50
