"rCRA"	"rError"
26473	20
26144	20
25694	20
26375	20
26217	20
26347	20
25823	20
26208	20
26452	20
26444	20
26231	20
26365	20
26292	20
26514	20
26274	20
26271	20
26406	20
26388	20
25863	20
26632	20
26352	20
26653	20
26481	20
26230	20
26443	20
26025	20
25809	20
25964	20
26223	20
26403	20
26443	20
26401	20
26947	20
25963	20
26229	20
26543	20
26186	20
26356	20
26519	20
26286	20
26159	20
26530	20
25973	20
26036	20
26439	20
26195	20
26675	20
25775	20
26687	20
26345	20
26392	20
26276	20
26401	20
26221	20
26137	20
25784	20
25950	20
25928	20
26344	20
26246	20
26276	20
26025	20
26249	20
26123	20
26219	20
25969	20
26406	20
26529	20
26140	20
26262	20
26426	20
26025	20
26302	20
26279	20
26351	20
26156	20
26733	20
26492	20
26003	20
25905	20
