"rCRA"	"rError"
8043	20
8202	20
7669	20
7725	20
7713	20
8351	20
7978	20
8224	20
7863	20
7847	20
8260	20
8015	20
7931	20
7903	20
7910	20
7854	20
7931	20
8137	20
7978	20
7821	20
8270	20
7716	20
8172	20
7736	20
7999	20
7911	20
7994	20
7672	20
8029	20
7664	20
7935	20
7938	20
8127	20
7717	20
8165	20
8287	20
7685	20
8229	20
7937	20
7824	20
8095	20
8177	20
8144	20
8003	20
7867	20
8198	20
7820	20
7757	20
7700	20
8236	20
8296	20
7693	20
7754	20
8182	20
7804	20
7895	20
7975	20
8290	20
7737	20
8106	20
7926	20
7675	20
8220	20
7926	20
8298	20
8004	20
8151	20
7871	20
7991	20
7952	20
7732	20
7920	20
8184	20
7836	20
8200	20
7943	20
7600	20
8229	20
7643	20
7983	20
