"rCRA"	"rError"
6596	50
7019	50
6552	50
7013	50
6822	50
7025	50
6451	50
7230	50
6687	50
7019	50
7085	50
6758	50
6676	50
7193	50
6260	50
6337	50
6703	50
6816	50
6926	50
6961	50
6753	50
7357	50
6942	50
7071	50
7175	50
6990	50
7038	50
7057	50
6989	50
6849	50
7234	50
6814	50
7020	50
6922	50
6658	50
6648	50
6705	50
6372	50
6972	50
6939	50
6838	50
6591	50
6807	50
6485	50
6536	50
6138	50
6720	50
6563	50
6260	50
6624	50
6344	50
6731	50
6572	50
6530	50
6888	50
6954	50
6290	50
7069	50
7154	50
6834	50
6607	50
6946	50
6675	50
6957	50
6666	50
6628	50
6853	50
7162	50
6789	50
6715	50
6664	50
7252	50
6803	50
6418	50
6831	50
6502	50
6413	50
6415	50
6533	50
6279	50
