"rCRA"	"rError"
5662	20
5302	20
5427	20
5297	20
5322	20
5656	20
5062	20
4946	20
5458	20
5116	20
5434	20
5026	20
5559	20
5654	20
5328	20
5049	20
5270	20
5095	20
5036	20
5332	20
5361	20
5577	20
5076	20
4926	20
5516	20
5338	20
5647	20
5103	20
5433	20
5065	20
4991	20
5537	20
5288	20
5487	20
5051	20
5658	20
5259	20
5368	20
5164	20
5280	20
5275	20
5062	20
5641	20
5334	20
5239	20
5491	20
5375	20
5674	20
5274	20
5028	20
5629	20
5255	20
5353	20
5238	20
5364	20
5225	20
5524	20
5661	20
5296	20
4992	20
5300	20
5029	20
5769	20
5239	20
5406	20
4976	20
5326	20
5306	20
5172	20
5016	20
5352	20
5202	20
5269	20
4967	20
5040	20
5036	20
5018	20
5084	20
5419	20
5605	20
