"rCRA"	"rError"
27387	20
27515	20
27465	20
26568	20
27582	20
26570	20
27849	20
27797	20
27530	20
27545	20
27656	20
26787	20
26476	20
27868	20
26910	20
27478	20
27443	20
27140	20
27537	20
27408	20
27357	20
26660	20
27692	20
27145	20
27061	20
27626	20
26403	20
27063	20
27730	20
27521	20
26485	20
27482	20
27419	20
27676	20
27699	20
27694	20
27997	20
27379	20
27064	20
27476	20
27693	20
26535	20
26544	20
27711	20
26483	20
27338	20
26615	20
26967	20
26383	20
26454	20
27332	20
27407	20
27540	20
27116	20
26431	20
27572	20
27175	20
27503	20
27516	20
26737	20
26362	20
26531	20
26449	20
26640	20
27078	20
26636	20
27774	20
26542	20
27614	20
27062	20
27764	20
27520	20
27508	20
27156	20
27776	20
27344	20
27588	20
27398	20
27586	20
26690	20
