"rCRA"	"rError"
4747	20
4520	20
4135	20
4439	20
4473	20
4514	20
4451	20
4196	20
4568	20
4481	20
4386	20
4477	20
4456	20
4677	20
4629	20
4751	20
4681	20
4813	20
4701	20
4580	20
4496	20
4103	20
4123	20
4093	20
4374	20
4408	20
4415	20
4409	20
4132	20
4449	20
4187	20
4329	20
4717	20
4139	20
4683	20
4495	20
4103	20
4137	20
4642	20
4368	20
4501	20
4398	20
4382	20
4537	20
4329	20
4413	20
4512	20
4400	20
4503	20
4557	20
4400	20
4119	20
4454	20
4123	20
4466	20
4200	20
4152	20
4255	20
4348	20
4233	20
4140	20
4652	20
4511	20
4685	20
4524	20
4361	20
4488	20
4155	20
4654	20
4673	20
4454	20
4379	20
4476	20
4470	20
4355	20
4679	20
4196	20
4394	20
4391	20
4433	20
