"rCRA"	"rError"
2961	20
2492	20
2907	20
2830	20
2468	20
2562	20
2659	20
2957	20
2701	20
2814	20
2442	20
2756	20
2496	20
3013	20
2456	20
2904	20
2926	20
2806	20
2508	20
2809	20
2812	20
2719	20
2517	20
2471	20
3028	20
2739	20
3040	20
2823	20
2895	20
2758	20
2921	20
2497	20
2555	20
2641	20
2462	20
2978	20
2852	20
2736	20
2472	20
2450	20
2774	20
2430	20
2601	20
2734	20
2861	20
3040	20
2957	20
2965	20
2817	20
2920	20
2450	20
2430	20
3076	20
2490	20
2945	20
2407	20
2797	20
2446	20
2484	20
2486	20
2712	20
2788	20
2437	20
2938	20
2448	20
2771	20
2936	20
2777	20
2563	20
2447	20
2885	20
2948	20
2470	20
2400	20
3148	20
3143	20
2408	20
2464	20
2426	20
2580	20
