"rCRA"	"rError"
7928	50
7953	50
7722	50
7406	50
7222	50
7824	50
7626	50
7898	50
7477	50
7913	50
7406	50
7820	50
7219	50
7295	50
7430	50
7170	50
7921	50
7423	50
7876	50
7953	50
7480	50
7506	50
7941	50
7487	50
7319	50
7783	50
7934	50
7460	50
7485	50
7454	50
7172	50
7325	50
7340	50
7414	50
7400	50
7979	50
7869	50
7555	50
7998	50
7175	50
7437	50
7262	50
7911	50
7882	50
7226	50
7934	50
7671	50
7709	50
7378	50
8006	50
7195	50
7296	50
7428	50
7691	50
7708	50
7635	50
7861	50
7530	50
7977	50
7959	50
7936	50
7321	50
7788	50
7253	50
7796	50
7823	50
7871	50
8003	50
7258	50
7736	50
7927	50
7632	50
7975	50
7608	50
7359	50
7981	50
7714	50
7891	50
7476	50
7922	50
