"rCRA"	"rError"
28346	20
28499	20
27987	20
27774	20
27444	20
28384	20
28427	20
28290	20
27550	20
27488	20
28557	20
27530	20
28268	20
28088	20
27394	20
28176	20
28402	20
28248	20
27526	20
28383	20
27615	20
27565	20
28220	20
27574	20
28135	20
28270	20
27937	20
28221	20
28127	20
28374	20
27552	20
28346	20
28098	20
28175	20
27981	20
27577	20
28170	20
28590	20
27634	20
28087	20
27978	20
28440	20
27950	20
27907	20
27676	20
27678	20
27827	20
27696	20
28126	20
27720	20
27561	20
28399	20
28524	20
28503	20
28147	20
28196	20
27862	20
28448	20
27884	20
28001	20
27669	20
28489	20
28235	20
27865	20
28146	20
27475	20
28166	20
27846	20
28170	20
27565	20
27809	20
28071	20
28101	20
28443	20
28343	20
27865	20
28286	20
28512	20
28417	20
27445	20
