"rCRA"	"rError"
28334	50
28433	50
28379	50
28347	50
28273	50
28446	50
28376	50
28533	50
28444	50
28530	50
28199	50
28331	50
28419	50
28055	50
28393	50
28480	50
28306	50
28499	50
28407	50
27913	50
28241	50
28048	50
28350	50
28403	50
28378	50
28226	50
28188	50
28127	50
28097	50
28381	50
28166	50
28532	50
28470	50
28179	50
28150	50
28053	50
28218	50
28107	50
28134	50
28071	50
28209	50
28342	50
28262	50
28429	50
28461	50
28326	50
28324	50
28614	50
28340	50
28561	50
28349	50
28459	50
28388	50
28003	50
28537	50
28343	50
28566	50
28507	50
28411	50
28252	50
27791	50
27828	50
28555	50
28183	50
28464	50
28161	50
28322	50
28077	50
27884	50
28381	50
28117	50
28311	50
28418	50
28401	50
28424	50
28160	50
28283	50
28541	50
28347	50
28175	50
