"rCRA"	"rError"
1875	20
1734	20
1674	20
2168	20
2254	20
1886	20
2153	20
2012	20
2091	20
1991	20
2226	20
2006	20
2098	20
1814	20
1834	20
1870	20
1981	20
2020	20
1883	20
1851	20
2109	20
1763	20
1823	20
2172	20
1787	20
2201	20
2211	20
2431	20
2224	20
1968	20
2216	20
2103	20
2424	20
1872	20
2252	20
1944	20
2085	20
2048	20
2201	20
1966	20
2240	20
2027	20
2448	20
2238	20
1699	20
1770	20
2082	20
2119	20
1774	20
2533	20
2191	20
2212	20
2492	20
1755	20
2393	20
2446	20
1959	20
2200	20
1843	20
2008	20
2134	20
2037	20
1828	20
2220	20
2232	20
2248	20
2158	20
2193	20
2233	20
1991	20
2173	20
2201	20
1839	20
1838	20
2104	20
2202	20
2128	20
2255	20
1876	20
2400	20
