"rCRA"	"rError"
4401	20
4369	20
4467	20
4528	20
4634	20
4363	20
4100	20
4536	20
4426	20
4711	20
4433	20
4261	20
4134	20
4376	20
4564	20
4498	20
4135	20
3984	20
4536	20
4722	20
4465	20
4020	20
4147	20
4539	20
4181	20
4385	20
4344	20
4152	20
4499	20
4703	20
4367	20
4460	20
4099	20
4537	20
4599	20
4634	20
4075	20
4155	20
4471	20
3988	20
4388	20
4349	20
4494	20
4173	20
4557	20
4444	20
3946	20
4353	20
4104	20
4514	20
4102	20
3974	20
4446	20
4116	20
4519	20
4525	20
4477	20
4385	20
4507	20
4166	20
4648	20
4378	20
4402	20
4520	20
4352	20
3986	20
4659	20
4114	20
4201	20
4628	20
4458	20
4450	20
4414	20
4478	20
4135	20
4133	20
4659	20
4363	20
4695	20
4331	20
