"rCRA"	"rError"
5316	20
5423	20
5432	20
5778	20
5041	20
5323	20
5586	20
5702	20
5317	20
5151	20
4962	20
5183	20
5526	20
5555	20
5348	20
5400	20
4947	20
5055	20
5547	20
5339	20
5004	20
5472	20
5324	20
5273	20
5593	20
5583	20
5313	20
5006	20
5043	20
5075	20
5231	20
5330	20
5513	20
5737	20
5128	20
5015	20
5073	20
5323	20
5611	20
5321	20
5117	20
5547	20
4966	20
5428	20
5274	20
5597	20
5684	20
5187	20
5230	20
5604	20
5282	20
5643	20
4985	20
5717	20
5057	20
5615	20
5612	20
5070	20
5383	20
5046	20
5585	20
5393	20
5369	20
5068	20
5056	20
5185	20
5065	20
5228	20
5662	20
5025	20
5602	20
4983	20
5409	20
5544	20
5583	20
5304	20
5318	20
4998	20
5072	20
5662	20
