"rCRA"	"rError"
33219	20
33100	20
32904	20
33209	20
33263	20
32749	20
32881	20
33234	20
33316	20
33308	20
32904	20
33454	20
33186	20
32918	20
33465	20
33205	20
33049	20
32949	20
32979	20
32879	20
33336	20
33093	20
33600	20
33213	20
33199	20
32715	20
33420	20
33026	20
33477	20
32897	20
33126	20
33139	20
33398	20
33051	20
33238	20
33067	20
33281	20
32985	20
32820	20
33007	20
33466	20
32919	20
32809	20
33412	20
32993	20
32906	20
32932	20
32779	20
33482	20
32908	20
32955	20
33207	20
32996	20
32851	20
33029	20
33084	20
33271	20
33461	20
32919	20
33160	20
33282	20
33323	20
33234	20
33196	20
33286	20
32939	20
33201	20
33327	20
32754	20
33064	20
33169	20
32932	20
32925	20
33295	20
32934	20
33480	20
33107	20
33455	20
33415	20
33094	20
