"rCRA"	"rError"
27672	20
27820	20
28070	20
28080	20
28218	20
27590	20
27906	20
28063	20
27757	20
28297	20
27969	20
28137	20
28178	20
27859	20
28361	20
27564	20
28062	20
27539	20
27545	20
27779	20
28219	20
27411	20
28197	20
28328	20
27871	20
28108	20
27638	20
27533	20
28227	20
27737	20
27415	20
28132	20
28192	20
28241	20
27974	20
28027	20
27740	20
27465	20
27590	20
27399	20
28208	20
28115	20
28040	20
28193	20
27707	20
27490	20
27914	20
27857	20
27905	20
27355	20
28110	20
27690	20
27512	20
28233	20
27925	20
28013	20
27556	20
27882	20
27941	20
27411	20
27796	20
27587	20
27495	20
27539	20
27500	20
27818	20
27567	20
27313	20
27610	20
27788	20
27490	20
27918	20
28035	20
28044	20
27975	20
28387	20
27818	20
27968	20
27904	20
27634	20
