"rCRA"	"rError"
26276	50
26334	50
26366	50
26348	50
26311	50
26885	50
26429	50
26304	50
26959	50
26392	50
26358	50
26266	50
26855	50
26378	50
26341	50
26212	50
26250	50
26228	50
26599	50
26270	50
26577	50
26276	50
26625	50
26363	50
26353	50
26608	50
26266	50
26571	50
26253	50
26116	50
26281	50
26254	50
26559	50
26448	50
26321	50
26343	50
26264	50
26232	50
26339	50
26204	50
27016	50
26257	50
26659	50
26452	50
26342	50
26886	50
26228	50
26545	50
26316	50
26543	50
26554	50
26525	50
26636	50
26654	50
26352	50
26502	50
26802	50
26284	50
26307	50
26477	50
26192	50
26430	50
26170	50
26581	50
27536	50
27440	50
26223	50
26686	50
26120	50
27398	50
26658	50
26347	50
26291	50
26308	50
26395	50
26529	50
26237	50
26316	50
26479	50
26334	50
