"rCRA"	"rError"
26258	50
26330	50
26197	50
25197	50
26293	50
25371	50
26464	50
25372	50
26262	50
25698	50
25971	50
26241	50
26346	50
25809	50
25935	50
25521	50
26504	50
25482	50
25940	50
25259	50
25542	50
26259	50
26247	50
26075	50
25580	50
26017	50
25305	50
26463	50
26291	50
26266	50
26277	50
25195	50
26229	50
25578	50
25553	50
26027	50
25574	50
26288	50
26057	50
26252	50
26416	50
26338	50
26410	50
26055	50
25654	50
26224	50
26094	50
26398	50
25694	50
26169	50
25984	50
26226	50
26312	50
25282	50
26185	50
26232	50
25939	50
25361	50
26549	50
26117	50
25628	50
25999	50
26183	50
25395	50
25978	50
25441	50
26040	50
26519	50
25863	50
26176	50
26380	50
26348	50
26020	50
25631	50
26294	50
26426	50
25665	50
26126	50
25435	50
26200	50
