"rCRA"	"rError"
3612	20
3407	20
3417	20
2990	20
2981	20
3346	20
2994	20
3324	20
3526	20
3051	20
3234	20
3320	20
3543	20
3310	20
3477	20
3456	20
3399	20
3630	20
3305	20
3597	20
3306	20
3050	20
3444	20
3511	20
3035	20
3551	20
3366	20
3042	20
3322	20
3342	20
3232	20
2998	20
3394	20
3203	20
3328	20
3269	20
2953	20
3268	20
3465	20
3698	20
3337	20
3194	20
3094	20
3036	20
3205	20
3455	20
3073	20
3562	20
3057	20
3720	20
3499	20
3064	20
3714	20
3312	20
3441	20
3607	20
3071	20
3306	20
3383	20
3526	20
3287	20
3297	20
3505	20
3479	20
3505	20
2950	20
3505	20
3069	20
3305	20
3354	20
3305	20
3394	20
3038	20
3238	20
3311	20
3060	20
3293	20
3283	20
3008	20
3065	20
