"rCRA"	"rError"
12407	20
12473	20
12662	20
12462	20
12414	20
12455	20
12323	20
12412	20
12540	20
12474	20
12477	20
12485	20
12481	20
12557	20
12427	20
12416	20
12611	20
12529	20
12494	20
12464	20
12498	20
12345	20
12493	20
12445	20
12537	20
12393	20
12428	20
12504	20
12360	20
12362	20
12744	20
12374	20
12399	20
12496	20
12398	20
12449	20
12546	20
12362	20
12430	20
12394	20
12450	20
12315	20
12568	20
12354	20
12570	20
12253	20
12506	20
12320	20
12442	20
12379	20
12304	20
12420	20
12500	20
12527	20
12537	20
12415	20
12386	20
12510	20
12450	20
12443	20
12607	20
12326	20
12319	20
12724	20
12471	20
12377	20
12427	20
12668	20
12486	20
12651	20
12674	20
12557	20
12392	20
12416	20
12571	20
12359	20
12390	20
12452	20
12412	20
12491	20
