"rCRA"	"rError"
29971	20
29668	20
30738	20
30714	20
30818	20
30298	20
30290	20
30292	20
30448	20
30065	20
29905	20
29748	20
29922	20
29738	20
29722	20
30695	20
30733	20
30440	20
29918	20
30660	20
29790	20
29562	20
30192	20
29852	20
30568	20
30504	20
30428	20
30569	20
30681	20
30068	20
30534	20
29393	20
29713	20
30390	20
29737	20
30623	20
30183	20
30565	20
29409	20
30856	20
30244	20
30744	20
29961	20
30140	20
30673	20
30417	20
29378	20
29923	20
30592	20
30118	20
30624	20
30643	20
29921	20
29798	20
30620	20
30316	20
30146	20
29839	20
30110	20
29709	20
29663	20
30378	20
30627	20
30543	20
30326	20
29664	20
30243	20
29882	20
30725	20
30133	20
30657	20
29475	20
30028	20
30428	20
30532	20
30276	20
30174	20
29808	20
30065	20
30453	20
