"rCRA"	"rError"
7967	20
8134	20
7969	20
8421	20
8198	20
7874	20
7946	20
8405	20
8156	20
8316	20
7978	20
8220	20
7958	20
8329	20
8346	20
8301	20
8197	20
8684	20
8122	20
8262	20
8405	20
8131	20
7940	20
7906	20
8358	20
8229	20
8063	20
8208	20
8484	20
8012	20
8379	20
8294	20
7886	20
7926	20
8000	20
8253	20
8228	20
8183	20
8129	20
8354	20
8043	20
7960	20
7996	20
7936	20
8674	20
8239	20
8237	20
8227	20
8308	20
7871	20
8337	20
7913	20
8186	20
7856	20
8358	20
7981	20
8342	20
7942	20
8244	20
7968	20
7938	20
7909	20
8291	20
8369	20
8143	20
7991	20
8387	20
8159	20
8247	20
7958	20
8260	20
8066	20
8274	20
8399	20
8261	20
8232	20
8278	20
8055	20
8216	20
7992	20
