"rCRA"	"rError"
32696	20
32682	20
32170	20
32692	20
32300	20
32279	20
32366	20
32853	20
32802	20
32511	20
32328	20
32864	20
32055	20
32378	20
32393	20
32340	20
32865	20
32303	20
32717	20
32247	20
32420	20
32707	20
32298	20
32856	20
32157	20
32814	20
32450	20
32360	20
32124	20
32461	20
32592	20
32879	20
31950	20
32699	20
32495	20
32895	20
32196	20
32098	20
32572	20
32638	20
32382	20
32192	20
32722	20
32111	20
32189	20
32128	20
32680	20
32417	20
32378	20
32434	20
32858	20
32547	20
32340	20
32306	20
32099	20
32142	20
31969	20
32098	20
32455	20
32205	20
32748	20
32303	20
32225	20
32545	20
31987	20
32364	20
32049	20
32359	20
32160	20
31924	20
32434	20
32659	20
32260	20
32766	20
32601	20
32537	20
32307	20
32227	20
32358	20
32626	20
