"rCRA"	"rError"
25924	20
25550	20
26248	20
26185	20
26186	20
26045	20
25853	20
25815	20
25869	20
26290	20
26259	20
25668	20
26181	20
26069	20
26153	20
25947	20
25404	20
25592	20
25896	20
26319	20
26157	20
26196	20
26336	20
25696	20
26366	20
25525	20
26328	20
25913	20
26389	20
26266	20
26228	20
26401	20
25489	20
26185	20
26138	20
26500	20
26356	20
26412	20
26707	20
26385	20
26388	20
26215	20
26411	20
25653	20
26446	20
26267	20
26294	20
26448	20
26144	20
26284	20
25885	20
25547	20
26357	20
26171	20
26316	20
26041	20
26086	20
26185	20
26399	20
25849	20
26018	20
26036	20
26335	20
26027	20
26529	20
26518	20
26157	20
26377	20
26143	20
26220	20
25789	20
26357	20
26322	20
26206	20
26111	20
26468	20
26065	20
25932	20
26320	20
25658	20
