"rCRA"	"rError"
18767	50
19242	50
19154	50
19270	50
18867	50
18708	50
19411	50
19329	50
19222	50
19216	50
18657	50
19536	50
19244	50
19285	50
19349	50
18837	50
19322	50
19417	50
19463	50
19408	50
19390	50
19333	50
18759	50
19399	50
19262	50
19500	50
19672	50
18779	50
19358	50
19281	50
19658	50
18987	50
18719	50
19381	50
19541	50
19344	50
18864	50
19422	50
19252	50
19644	50
19077	50
19437	50
18847	50
19415	50
19391	50
19355	50
18979	50
19544	50
19572	50
19365	50
19250	50
19650	50
19309	50
19510	50
19065	50
19508	50
18824	50
19304	50
19413	50
19275	50
19446	50
19542	50
18967	50
19389	50
19534	50
19217	50
18697	50
19589	50
19396	50
19338	50
19268	50
19017	50
19453	50
19387	50
19476	50
19381	50
19311	50
18829	50
19475	50
19512	50
