"rCRA"	"rError"
8867	20
8766	20
8875	20
8918	20
8822	20
8845	20
8912	20
8842	20
8780	20
8885	20
8550	20
8800	20
8787	20
8814	20
9163	20
8776	20
8802	20
8888	20
8752	20
8922	20
8684	20
8748	20
8696	20
8650	20
8908	20
8892	20
8865	20
8826	20
8806	20
8993	20
8713	20
8882	20
8482	20
8918	20
8748	20
9202	20
8814	20
8815	20
8654	20
8875	20
9087	20
8837	20
8743	20
8875	20
8667	20
8823	20
8722	20
8976	20
9226	20
8491	20
8700	20
8934	20
8758	20
8714	20
8692	20
9205	20
8924	20
8966	20
8759	20
8806	20
8739	20
8937	20
8890	20
8896	20
8693	20
8850	20
8816	20
9233	20
8891	20
8748	20
8652	20
8900	20
9197	20
8630	20
8679	20
8461	20
8473	20
8978	20
8692	20
9011	20
