"rCRA"	"rError"
32879	50
33264	50
32841	50
32579	50
33341	50
32831	50
32937	50
32781	50
33141	50
32856	50
33024	50
32795	50
33493	50
33414	50
33057	50
33157	50
32946	50
33011	50
32665	50
32702	50
32990	50
32981	50
33391	50
32990	50
32743	50
32973	50
33032	50
33182	50
32947	50
32901	50
33320	50
33496	50
33338	50
32898	50
33511	50
32864	50
32708	50
32901	50
33080	50
32846	50
33379	50
32831	50
32980	50
33254	50
32755	50
32898	50
33335	50
32855	50
33077	50
32938	50
33268	50
33142	50
32933	50
33137	50
33019	50
33089	50
33375	50
33360	50
32760	50
33226	50
33264	50
32803	50
32934	50
33343	50
33261	50
33336	50
33074	50
32924	50
33098	50
32926	50
33147	50
32996	50
32953	50
33020	50
33221	50
33033	50
32923	50
32695	50
32958	50
32915	50
