"rCRA"	"rError"
33643	20
33618	20
34520	20
33752	20
34269	20
33487	20
34317	20
34318	20
33586	20
33790	20
33667	20
34362	20
34512	20
34161	20
34042	20
34273	20
33941	20
34287	20
34352	20
33586	20
33434	20
34322	20
34683	20
34466	20
34658	20
34560	20
33511	20
34256	20
33804	20
34504	20
33490	20
33774	20
34473	20
34065	20
33651	20
34150	20
33608	20
34109	20
33509	20
34293	20
33703	20
33697	20
34212	20
33553	20
34049	20
33371	20
34258	20
33530	20
34135	20
34580	20
34361	20
34665	20
34282	20
34093	20
33570	20
33865	20
33713	20
34384	20
33862	20
33886	20
34549	20
33934	20
33973	20
33764	20
33759	20
33943	20
34074	20
33773	20
34645	20
34202	20
33830	20
33794	20
34383	20
33611	20
33657	20
33614	20
34213	20
34328	20
33854	20
33859	20
