"rCRA"	"rError"
25317	20
26341	20
26364	20
25788	20
26454	20
25304	20
25632	20
25539	20
25975	20
26053	20
26362	20
26273	20
26225	20
26051	20
26412	20
26054	20
26324	20
25578	20
25962	20
25617	20
25283	20
26313	20
26200	20
26063	20
25720	20
26211	20
26243	20
26266	20
26280	20
26155	20
25981	20
26070	20
26265	20
25832	20
25649	20
26112	20
26062	20
26193	20
25297	20
25558	20
26256	20
25709	20
26158	20
26151	20
25446	20
25917	20
26374	20
26048	20
25834	20
26248	20
26017	20
25734	20
25281	20
26290	20
26129	20
26061	20
26202	20
25969	20
25860	20
26212	20
25967	20
26055	20
26125	20
25480	20
25966	20
26270	20
25561	20
25366	20
26234	20
26203	20
26479	20
25535	20
26262	20
26291	20
26270	20
26065	20
26285	20
25856	20
25624	20
26063	20
