"rCRA"	"rError"
7678	20
7925	20
7944	20
7411	20
7894	20
8083	20
7721	20
7836	20
8022	20
7759	20
8003	20
8191	20
7928	20
7532	20
8177	20
7887	20
7422	20
8217	20
7466	20
8011	20
7847	20
7967	20
7902	20
7840	20
7773	20
7847	20
7659	20
8168	20
7564	20
7744	20
7989	20
7966	20
7712	20
7974	20
7554	20
8238	20
7757	20
7944	20
7705	20
8151	20
7933	20
8005	20
7981	20
8101	20
7977	20
7959	20
8189	20
7911	20
7684	20
7566	20
7436	20
7938	20
7751	20
7773	20
7754	20
7982	20
8019	20
7960	20
7929	20
8149	20
8079	20
7512	20
7979	20
8010	20
8226	20
8222	20
7522	20
7891	20
7748	20
7907	20
7986	20
7486	20
8080	20
8171	20
8188	20
8229	20
7993	20
8140	20
7693	20
7529	20
