"rCRA"	"rError"
1733	20
2229	20
1899	20
2132	20
1590	20
1930	20
1925	20
1917	20
1689	20
1684	20
1982	20
2007	20
2184	20
1576	20
2146	20
2113	20
2213	20
1783	20
1859	20
1968	20
2194	20
2414	20
2155	20
1932	20
2122	20
1852	20
2143	20
2111	20
1795	20
1564	20
1905	20
2182	20
2154	20
1612	20
1755	20
1709	20
2127	20
2076	20
1872	20
1609	20
1811	20
2110	20
2016	20
2055	20
2145	20
2100	20
2142	20
1744	20
1682	20
2122	20
2108	20
2145	20
2195	20
1570	20
1711	20
2130	20
2227	20
1936	20
2055	20
2005	20
2063	20
2073	20
1709	20
1941	20
1724	20
1981	20
2130	20
2220	20
2143	20
1893	20
1983	20
1876	20
1732	20
2106	20
2259	20
1619	20
1724	20
1831	20
1732	20
2118	20
