"rCRA"	"rError"
8844	20
8322	20
8642	20
8704	20
8847	20
8840	20
8472	20
8349	20
8837	20
8350	20
8316	20
8511	20
8840	20
8376	20
8860	20
8424	20
8653	20
8800	20
8824	20
8411	20
8931	20
8452	20
8350	20
8382	20
8736	20
8316	20
8755	20
8240	20
8274	20
8770	20
8835	20
8678	20
8834	20
8692	20
8843	20
8809	20
8243	20
8708	20
8259	20
8395	20
8443	20
8693	20
8503	20
8716	20
8716	20
8953	20
8950	20
8878	20
8730	20
8369	20
8384	20
8370	20
8786	20
8845	20
8313	20
8677	20
8713	20
8641	20
8320	20
8358	20
8449	20
8787	20
8750	20
8344	20
9045	20
8764	20
8792	20
8868	20
8475	20
8187	20
8761	20
8206	20
8768	20
8809	20
8300	20
8730	20
8725	20
8818	20
8533	20
8385	20
