"rCRA"	"rError"
31381	20
31348	20
31479	20
31670	20
31279	20
31749	20
31046	20
31539	20
31353	20
31285	20
31323	20
31386	20
30923	20
30465	20
31185	20
30736	20
31022	20
31447	20
30585	20
31733	20
31545	20
31622	20
30723	20
31512	20
31390	20
30813	20
31277	20
31193	20
31426	20
31410	20
31188	20
31281	20
31677	20
31211	20
31407	20
31416	20
31318	20
31701	20
31503	20
31502	20
30828	20
31663	20
31458	20
31200	20
30695	20
31452	20
31489	20
31391	20
30861	20
31226	20
31258	20
30944	20
31004	20
31082	20
30948	20
31147	20
31065	20
31374	20
30973	20
31715	20
31479	20
31298	20
30613	20
30797	20
30896	20
31418	20
31492	20
31323	20
30620	20
31322	20
31205	20
31655	20
30945	20
31657	20
31379	20
31531	20
30963	20
31432	20
31555	20
31409	20
