"rCRA"	"rError"
31945	50
31909	50
32218	50
31924	50
31715	50
31526	50
32351	50
31275	50
32370	50
31495	50
31167	50
32170	50
31431	50
31511	50
32534	50
31952	50
31577	50
31349	50
31594	50
31705	50
31759	50
31761	50
31424	50
32117	50
32408	50
32171	50
31722	50
32381	50
32350	50
32049	50
32319	50
31382	50
31808	50
32267	50
32343	50
31959	50
31429	50
31780	50
32460	50
31834	50
31893	50
31642	50
32569	50
31641	50
32299	50
31859	50
31918	50
32620	50
32403	50
31887	50
31418	50
32297	50
31711	50
31480	50
32222	50
32159	50
32294	50
32282	50
32373	50
31692	50
31517	50
32162	50
31939	50
32082	50
32063	50
32344	50
32292	50
31576	50
32299	50
31557	50
31716	50
31563	50
31393	50
32200	50
32093	50
31776	50
31346	50
32059	50
31619	50
31655	50
