"rCRA"	"rError"
32189	50
31338	50
31156	50
31570	50
32381	50
31768	50
31370	50
31231	50
32102	50
31700	50
32207	50
32362	50
31377	50
31297	50
31506	50
31596	50
31959	50
31816	50
31405	50
32377	50
31423	50
32120	50
31240	50
32447	50
31226	50
32398	50
31889	50
31389	50
32205	50
31636	50
31417	50
31429	50
31861	50
32431	50
32127	50
32064	50
31806	50
31719	50
32299	50
32067	50
32410	50
31492	50
32158	50
32182	50
31423	50
31815	50
32028	50
32141	50
31941	50
32325	50
31532	50
32524	50
32067	50
31918	50
31601	50
31681	50
31595	50
31586	50
32285	50
31682	50
32224	50
32047	50
32117	50
31650	50
31516	50
31827	50
32303	50
32343	50
31883	50
31556	50
32232	50
31265	50
31626	50
31901	50
31440	50
32296	50
31994	50
31419	50
31474	50
31566	50
