"rCRA"	"rError"
9267	50
9261	50
8916	50
9247	50
9224	50
8954	50
8868	50
8941	50
9352	50
9116	50
9278	50
9316	50
8984	50
8961	50
9207	50
9039	50
9341	50
8952	50
9247	50
9178	50
9116	50
9359	50
9217	50
8790	50
8809	50
8906	50
8946	50
8894	50
9142	50
9177	50
8799	50
8784	50
9377	50
9256	50
8848	50
9373	50
8770	50
8864	50
8779	50
9190	50
8912	50
8901	50
8895	50
8838	50
9278	50
8856	50
9234	50
8768	50
9166	50
9390	50
9319	50
9148	50
8745	50
8825	50
8740	50
8626	50
9158	50
8770	50
8882	50
9279	50
8756	50
8804	50
8951	50
8799	50
8813	50
9154	50
8732	50
8859	50
8857	50
8760	50
8817	50
8813	50
8770	50
9145	50
9091	50
9232	50
8818	50
8681	50
8962	50
8726	50
