"rCRA"	"rError"
1259	50
877	50
398	50
586	50
937	50
885	50
932	50
660	50
817	50
913	50
615	50
910	50
1155	50
878	50
365	50
388	50
592	50
920	50
1381	50
886	50
872	50
830	50
401	50
1453	50
1214	50
1157	50
969	50
947	50
319	50
1301	50
1222	50
1343	50
951	50
798	50
1361	50
1204	50
451	50
325	50
1364	50
736	50
1463	50
445	50
976	50
853	50
727	50
890	50
746	50
1248	50
950	50
836	50
1209	50
1223	50
627	50
932	50
1097	50
1097	50
1200	50
895	50
438	50
1170	50
311	50
1072	50
560	50
1224	50
377	50
443	50
1139	50
1238	50
1218	50
474	50
511	50
501	50
1415	50
1110	50
1269	50
561	50
571	50
623	50
1003	50
602	50
