"rCRA"	"rError"
33202	50
32755	50
32386	50
32835	50
32368	50
33161	50
32566	50
32874	50
32247	50
32674	50
32407	50
32398	50
32346	50
32826	50
33001	50
32823	50
32858	50
32454	50
32976	50
32702	50
32972	50
32938	50
32453	50
33057	50
32442	50
32972	50
32704	50
32745	50
32677	50
32926	50
33006	50
33044	50
32581	50
32736	50
32826	50
33075	50
33138	50
32371	50
32702	50
32981	50
32511	50
32430	50
32321	50
32534	50
33072	50
32901	50
32751	50
33059	50
32509	50
32962	50
32555	50
32641	50
33103	50
33030	50
33120	50
32898	50
32757	50
32704	50
32364	50
32681	50
32582	50
32579	50
32380	50
32506	50
32412	50
32390	50
32912	50
32755	50
32934	50
32889	50
32473	50
32162	50
32826	50
32870	50
32337	50
32836	50
32538	50
32768	50
32070	50
32939	50
