"rCRA"	"rError"
2513	20
2845	20
2447	20
2926	20
2717	20
2350	20
2907	20
2409	20
2456	20
2471	20
2477	20
2985	20
2428	20
2438	20
2758	20
2481	20
2479	20
2699	20
2497	20
2507	20
2722	20
2936	20
2368	20
2762	20
2467	20
2200	20
2751	20
2863	20
2232	20
2877	20
2994	20
2234	20
2537	20
2716	20
2880	20
2724	20
2902	20
2238	20
2511	20
2435	20
2805	20
3020	20
2257	20
2948	20
2838	20
2426	20
2424	20
2457	20
2522	20
2946	20
2477	20
2243	20
2409	20
2200	20
2636	20
2493	20
2190	20
2201	20
2761	20
2428	20
2902	20
2934	20
2473	20
2788	20
2488	20
2949	20
2442	20
2551	20
2713	20
2475	20
2941	20
2808	20
2727	20
2964	20
2137	20
2798	20
2715	20
2582	20
2504	20
2998	20
