"rCRA"	"rError"
33493	50
33346	50
33589	50
33509	50
33823	50
33336	50
33339	50
33264	50
33825	50
33564	50
33274	50
33446	50
33514	50
33223	50
33440	50
33610	50
33597	50
33545	50
33304	50
33666	50
33408	50
33463	50
33309	50
33676	50
33431	50
33511	50
33430	50
33636	50
33439	50
33497	50
33425	50
33599	50
33372	50
33248	50
33276	50
33402	50
33565	50
33299	50
33362	50
33410	50
33413	50
33526	50
33554	50
33507	50
33311	50
33463	50
33032	50
33640	50
33337	50
33579	50
33379	50
33459	50
33546	50
33485	50
33224	50
33275	50
33350	50
33574	50
33622	50
33434	50
33613	50
33284	50
33376	50
33211	50
33349	50
33215	50
33681	50
33258	50
33216	50
33488	50
33617	50
33889	50
33520	50
33240	50
33483	50
33470	50
33835	50
33545	50
33352	50
33196	50
