"rCRA"	"rError"
3018	50
2417	50
3051	50
2492	50
2452	50
2830	50
3007	50
2762	50
2986	50
3037	50
2860	50
2434	50
2917	50
2535	50
2376	50
3013	50
2889	50
2731	50
2928	50
2776	50
3080	50
3008	50
3001	50
2900	50
2629	50
2814	50
2346	50
2300	50
2796	50
2960	50
2905	50
2309	50
2675	50
2839	50
2445	50
2388	50
2571	50
2545	50
2886	50
2957	50
2513	50
2579	50
2548	50
2899	50
2610	50
2525	50
2977	50
2904	50
2917	50
2474	50
2784	50
2389	50
2471	50
2433	50
3081	50
2892	50
3014	50
3011	50
2884	50
2440	50
3131	50
2985	50
2443	50
2875	50
2372	50
3065	50
2936	50
2516	50
2495	50
2563	50
3041	50
3171	50
2831	50
3057	50
3095	50
2877	50
2852	50
2765	50
3029	50
2915	50
