"rCRA"	"rError"
28971	50
28499	50
28326	50
28402	50
28952	50
28448	50
28851	50
28453	50
28628	50
28929	50
28253	50
28914	50
28728	50
29024	50
28840	50
28442	50
28396	50
28302	50
28321	50
28910	50
28650	50
28346	50
28362	50
28510	50
29084	50
28794	50
28796	50
28202	50
28464	50
28887	50
28434	50
29104	50
29032	50
29097	50
28874	50
28494	50
28525	50
28710	50
28581	50
28534	50
28670	50
28409	50
28520	50
28953	50
29068	50
28677	50
28472	50
28979	50
28844	50
28763	50
28883	50
28565	50
28808	50
29117	50
28651	50
28446	50
28644	50
28897	50
28641	50
28935	50
29028	50
28077	50
28529	50
28962	50
28529	50
29120	50
28529	50
28772	50
28399	50
28254	50
28885	50
28370	50
28340	50
28392	50
28230	50
28313	50
28231	50
28317	50
28533	50
28381	50
