"rCRA"	"rError"
4385	20
4502	20
4622	20
4217	20
4124	20
4758	20
4145	20
4827	20
4440	20
4463	20
4516	20
4403	20
4717	20
4517	20
4649	20
4201	20
4501	20
4472	20
4510	20
4508	20
4527	20
4471	20
4421	20
4311	20
4783	20
4899	20
4477	20
4511	20
4463	20
4468	20
4211	20
4141	20
4405	20
4647	20
4427	20
4665	20
4503	20
4157	20
4700	20
4756	20
4461	20
4476	20
4509	20
4399	20
4565	20
4806	20
4719	20
4342	20
4522	20
4495	20
4436	20
4707	20
4186	20
4546	20
4480	20
4437	20
4741	20
4453	20
4463	20
4400	20
4408	20
4547	20
4512	20
4353	20
4132	20
4503	20
4501	20
4654	20
4434	20
4234	20
4179	20
4243	20
4689	20
4168	20
4352	20
4399	20
4542	20
4519	20
4385	20
4732	20
