"rCRA"	"rError"
4028	50
3459	50
3708	50
3909	50
3697	50
3413	50
3391	50
3535	50
3864	50
3922	50
3304	50
3532	50
3601	50
3648	50
3464	50
4047	50
3838	50
3886	50
4158	50
4093	50
3811	50
3232	50
4022	50
3603	50
3923	50
3501	50
3833	50
3807	50
3772	50
3497	50
3520	50
3505	50
3568	50
3485	50
3778	50
3707	50
3670	50
4043	50
3537	50
3876	50
3464	50
3636	50
3458	50
3975	50
3904	50
3633	50
3840	50
3681	50
3622	50
4122	50
3551	50
3829	50
3720	50
3992	50
3383	50
3790	50
3702	50
3634	50
3848	50
3402	50
3768	50
3819	50
3327	50
4063	50
3423	50
3993	50
3925	50
3775	50
3472	50
3459	50
3659	50
3431	50
3552	50
3815	50
3465	50
3542	50
3570	50
3552	50
3433	50
3662	50
