"rCRA"	"rError"
27544	50
27497	50
27169	50
27533	50
27511	50
26982	50
26475	50
27468	50
27952	50
26546	50
27464	50
26732	50
26681	50
26544	50
27779	50
27512	50
27513	50
27512	50
26695	50
27443	50
26838	50
27863	50
27591	50
26991	50
27457	50
27347	50
26816	50
27391	50
27116	50
27129	50
26585	50
27286	50
27500	50
28005	50
27507	50
26606	50
27370	50
27588	50
26918	50
28056	50
27403	50
27941	50
27689	50
26569	50
27651	50
27234	50
27458	50
27632	50
27671	50
27222	50
26670	50
27647	50
27531	50
27060	50
27429	50
27155	50
27891	50
27647	50
27359	50
27878	50
27585	50
27430	50
26570	50
27994	50
26587	50
27503	50
27272	50
27586	50
26430	50
27389	50
27495	50
27669	50
26600	50
26618	50
27178	50
27702	50
27453	50
27486	50
26584	50
27407	50
