"rCRA"	"rError"
5320	20
5837	20
5809	20
5881	20
5744	20
5450	20
6008	20
6020	20
6180	20
5827	20
5791	20
5351	20
5825	20
6006	20
6029	20
6032	20
5362	20
5685	20
5685	20
5652	20
5906	20
5369	20
6050	20
5964	20
5945	20
5335	20
5741	20
5757	20
5774	20
5923	20
5271	20
5395	20
5512	20
5671	20
5309	20
5423	20
5713	20
5846	20
5801	20
5909	20
5935	20
5729	20
5814	20
5292	20
5407	20
5646	20
5873	20
5956	20
6031	20
5718	20
5729	20
6083	20
5248	20
5708	20
5218	20
5421	20
5308	20
5860	20
5383	20
5987	20
5793	20
6012	20
5569	20
5820	20
5743	20
5390	20
5589	20
5590	20
6054	20
5641	20
5881	20
6024	20
5814	20
5897	20
6005	20
6019	20
5574	20
5351	20
6049	20
6014	20
